;IMID BRL 71.25 + TD 2035 23.75 + BTC 5;IMID BRL 70 + TD 2035 25 + BTC 5;IMID BRL 57 + TD 2035 38 + BTC 5;IMID BRL 47.5 + TD 2035 47.5 + BTC 5;IMID BRL 71.25 + TD 2045 23.75 + BTC 5;IMID BRL 70 + TD 2045 25 + BTC 5;IMID BRL 38 + TD 2035 57 + BTC 5;IMID BRL;IMID BRL 57 + TD 2045 38 + BTC 5;IMID BRL 23.75 + TD 2035 71.25 + BTC 5;S&P 500 BRL;IMID BRL 47.5 + TD 2045 47.5 + BTC 5;IMID BRL 38 + TD 2045 57 + BTC 5;IMID BRL 23.75 + TD 2045 71.25 + BTC 5;TD IPCA 2035;IPCA + 6%
2020-03-27;287,1747946159148;287,94469700338885;294,77602677461886;298,33615938036087;262,330295103363;261,73275880859234;300,61338655254485;227,48212540812673;254,16573787022142;301,5172398471605;177,68044531163108;247,13946050024117;238,94074936367446;224,66761345425778;250,50890774282698;
2020-03-28;286,66966083998943;287,43820898709373;294,25752260834594;297,81139302374385;261,868862223495;261,2723769811511;300,0846146063646;;253,718666256388;300,9868780440842;;246,7047479446717;238,5204581500604;224,27242835431178;;
2020-03-29;285,93452231246573;286,7010995870628;293,5029256926861;297,04768252746817;261,19732311044334;260,60236750078354;299,3150746380685;;253,06802758688082;300,2150243024607;;246,0720958369958;237,908793916479;223,69730190995253;;
2020-03-30;294,3361717799284;295,07240735631854;301,50998646785155;304,73516560167184;269,4756104645138;268,8454353893911;306,64177715008395;234,20699942753052;260,90752113321423;306,93267446974426;185,19161580355973;253,5774445098094;245,0516262394943;230,25333346728033;254,21910521388983;
2020-03-31;294,0787176661927;294,75879140336485;300,59954585203695;303,3792333397558;268,70000160755797;267,99270771189725;304,8388821146381;234,76177986730514;259,28330981657615;304,4697263253036;183,82089273014407;251,4330451037554;242,43253065732625;227,02173804029394;250,99478462429977;
2020-04-01;287,042846598803;287,7630845297699;294,0637710558533;297,2244713201309;261,6161061358034;260,94437526216296;299,09808166358823;227,52615412504977;252,634249803411;299,40043313407415;176,9561226027863;245,10591639409617;236,4481946754692;221,581173007859;247,10331198644892;150,10609912324554
2020-04-02;291,0817482838143;291,7574066834226;297,56406792519863;300,3328937592125;265,35623956365856;264,62838834136033;301,7938943685873;231,36461423755597;255,73256918172666;301,4500092276652;181,8928177835031;247,77983600408285;238,707322773821;223,24795464207185;247,51340990475623;
2020-04-03;288,41574384770115;289,0631266441882;294,5818859278423;297,15016539168715;262,336983295042;261,566471980798;298,4220454525634;229,5129906421583;252,26159929836123;297,82184246279;180,44173220207028;244,0542988785799;234,76896333739234;219,07473015967525;244,03352104723552;
2020-04-04;288,7030296232108;289,3510572661485;294,8753136874397;297,4461513686262;262,5982924825549;261,82701367574094;298,71929832653365;;252,51287257567577;298,11849748527317;;244,2973970104101;235,00281251219187;219,29294658887858;;
2020-04-05;288,5424454835894;289,1901126766848;294,71129636276567;297,28070407711846;262,4522284772017;261,6813786757354;298,5531428775497;;252,3724183433845;297,9526762173551;;244,16151243946578;234,87209783107082;219,1709701440904;;
2020-04-06;298,86961519700895;299,3755154339906;303,3429524536478;304,6989417052177;271,8458908319752;270,89820856250094;304,70894404159924;240,05139193379384;259,764466707077;302,15871822950754;190,65008580273317;250,25475873359036;239,71548104172658;222,26560055295113;244,10335656230964;
2020-04-07;299,9842442492815;300,4976000656538;304,5385907615656;305,9430004113301;273,1076307968114;272,1735907308423;305,9961207130523;241,13052395717847;261,1673441387564;303,4991969231815;189,92058610868966;251,73293975416695;241,2527368905716;223,85969617782862;245,5639589307737;
2020-04-08;303,4010364670435;303,7810419907014;306,39906714730387;306,7349860785952;275,49392028838764;274,38764706379357;305,71098639335673;245,99996453536238;261,65452138384586;301,6136886561198;195,9425899381687;251,0492190439201;239,49219623551815;220,6876817499693;241,4228614730836;
2020-04-09;301,90754131827043;302,3692198039325;305,8514184329061;306,8278419049813;274,7080231649102;273,7102571072042;306,442496928027;243,76113357298138;262,0533753592004;303,28099654508713;193,7949979087068;252,16447469605083;241,25495544227218;223,27799041219802;244,53722827298256;
2020-04-10;301,0049798986566;301,4652781829908;304,93706667737735;305,9105711029417;273,8867754998654;272,891992292954;305,52637812605974;;261,2699591336697;302,37432914092625;;251,410621628108;240,5337167010269;222,6104943333819;;
2020-04-11;300,9909278203348;301,4512046161622;304,9228310340149;305,89629001262205;273,8739894043599;272,8792526377816;305,51211497135637;;261,25776204001994;302,3602131360781;;251,3988848065204;240,52248765549;222,60010201328578;;
2020-04-12;301,23668683291385;301,6973394446228;305,17180044452306;306,14605425212756;274,0976074439285;273,1020584750446;305,76156553204277;;261,4710789332982;302,6070901697536;;251,60415192915747;240,71887420274356;222,78185493742524;;
2020-04-13;301,9077222324724;302,4030856669913;306,2400293237964;307,47747186662065;275,08394320199767;274,1350085305683;307,35076320358456;;262,959850528017;304,5650556442083;195,97743408892103;253,38820797875064;242,76200517188974;225,13954816541184;246,72144544657587;
2020-04-14;310,13038376981393;310,50307378475065;313,00870781429927;313,22128206567174;282,63883566157875;281,54369654797745;312,04042114207175;252,94122998831145;268,8679710751642;307,6488298753838;201,8896907257928;258,23729196649487;246,59914630498923;227,57330635939624;247,12559991679174;
2020-04-15;308,162224929308;308,6011877657517;311,8110698873008;312,54904619209924;281,16791430184793;280,157633026742;311,8949511811857;250,3433150670008;268,33049482619793;308,2806876627322;200,34729101378664;258,27286988966205;247,16005543351466;228,8203598451198;248,95766779096894;
2020-04-16;310,48985072158905;311,0223719940863;315,2057253201102;316,6463553402521;284,27472249363217;283,38675816964843;316,67685134051465;249,98219216130994;272,7528893390282;314,03487473197384;200,5404150861807;263,46470816062646;253,02346782083401;235,49153340226235;254,42266831102063;
2020-04-17;318,8097640560714;319,31685896591614;323,19338624716505;324,36337976058934;292,8198290310674;291,9176758847427;324,0874457403031;257,6604253728398;281,08884071227925;320,92672807997644;206,7288621638821;271,60513270227244;260,92612339527403;242,96505835761275;259,639529873256;
2020-04-18;319,17250511524014;319,68017699657526;323,56111498217024;324,7324397116805;293,15299879844525;292,2498191842243;324,4561917342635;;281,4086629865512;321,29187781622744;;271,91416443410736;261,2230045734445;243,24150347487756;;
2020-04-19;319,02245405585745;319,5298872678135;323,40900072639937;324,5797747865578;293,01518016643297;292,1124251597698;324,303656680295;;281,2763656635554;321,14083038618645;;271,7863307147844;261,1001970385122;243,12714949796134;;
2020-04-20;317,2378441270103;317,7562091366097;321,7587405442127;323,0298493296138;291,30914237744673;290,42072147373244;322,8612681374502;256,43590586030547;279,7383250037335;319,87028271473423;204,1064477205075;270,3643739657767;259,79581676473987;241,99869155405293;259,3007533320456;
2020-04-21;310,3728906239761;311,0006066790888;316,1877482745317;318,3683759495962;285,0052799775078;284,24628055553956;319,1332684328981;248,65181184023945;274,89488223200516;317,5604428980721;197,90910302987936;266,4628882833789;256,7960183258311;240,2511762532015;;
2020-04-22;320,9427280534489;321,5270708096537;326,20514678877015;327,951099863378;295,64214354559397;294,8445026219841;328,234044090084;257,8914380957675;285,04069343063156;325,8626424144789;206,16873305354585;276,2240065870353;266,13219883099555;248,88646103668083;264,617167649812;
2020-04-23;325,0260811484796;325,5318948368386;329,36120955391044;330,45767782636545;299,13718434259187;298,23730011618983;330,07583266333233;261,96513435446406;287,38751100220986;326,6979244257486;208,52763417108892;277,8373974041311;267,049951630851;248,85159057247216;263,1372490750509;
2020-04-24;333,7490197615599;333,9928455720541;335,02212444150564;334,01147202979496;305,984822955281;304,74993654095937;331,5020107097491;273,0502960319668;290,51238574297867;324,95683989538065;219,36483779387345;278,63241266636123;265,6745102308356;244,57920268704532;256,4523558342372;
2020-04-25;333,7910873561511;334,03494389981523;335,06435250533684;334,05357270533915;306,0233909950982;304,7883489287808;331,5437950787419;;290,5490035502037;324,9977992744078;;278,6675330552822;265,7079973332025;244,61003081876967;;
2020-04-26;334,0334542579632;334,2774878667355;335,30764392952557;334,29613019870163;306,24559567331477;305,00965683853775;331,7845302135974;;290,7599722203764;325,2337813383083;;278,8698745472531;265,9009288599561;244,78764303661316;;
2020-04-27;336,04149214702943;336,10625722656124;335,25660693421713;332,8715805016751;306,81475846485296;305,3449432648587;329,0073371299683;277,5534250571096;288,7836879478287;320,50677868935855;221,9292124565305;275,36523862520886;261,0249440884161;238,18007100340998;249,58915915068127;
2020-04-28;333,25040089585156;333,33739034711476;332,7308689937471;330,53513931735205;304,05882697735217;302,6120197466698;326,8673589035116;274,9046021163333;286,29543859768177;318,66953769324675;218,26287274255301;273,0598118495372;258,90328306425306;236,33129211739163;248,55945676884446;
2020-04-29;337,5474702548149;337,8049003613226;338,94796348467924;337,9872128229171;309,937795041215;308,7193041955599;335,49858768766353;274,4087670995422;294,5951260710237;328,929595685967;218,37746027403065;282,733388898269;269,7418116392866;248,50665578972078;258,21161646929465;
2020-04-30;335,4495075040693;335,7540441343398;337,3984295663962;336,8124404944507;308,1521989631089;306,99262033377244;334,7001076617356;272,0614651910536;293,46242875475724;328,68741573985113;216,26060779871517;282,0074843271238;269,39385110347575;248,66228015293888;258,9812929971323;
2020-05-01;330,2199581932637;330,6185913075165;333,2708387782939;333,4456017517406;303,34820586232547;302,2970815980539;332,1032413571556;265,6539953708113;289,8723325615445;327,2403072083152;210,53544478344728;279,18848594757196;267,3036820280039;247,56749742062607;;150,26356850792092
2020-05-02;330,4505968838205;330,8495084192201;333,50360832462036;333,6784933594457;303,56007625733616;302,5082178462697;332,3351954072238;;290,0747908731996;327,46886479267454;;279,38348223783186;267,4903775007465;247,7404083607822;;
2020-05-03;330,2830886518287;330,68179797556155;333,33455249503453;333,509348879141;303,406199060089;302,35487384504154;332,16673185613246;;289,92774948237525;327,30286802616536;;279,2418603627357;267,3547843420944;247,61482663029432;;
2020-05-04;334,4782508224985;334,69144878084387;335,37848252945105;334,0935911454866;306,19221285592255;304,90097989672176;331,29374316150876;271,8449930294081;290,0729885993305;324,2922992575688;217,13023884897297;277,7655865149891;264,3939927541074;242,72297352649144;253,07647731831625;
2020-05-05;336,8550901550877;337,16687451685567;338,8706045014074;338,30875898854197;309,58796249769637;308,4347758670658;336,2038393065915;272,27602966665495;294,94247630388986;330,1708576457135;217,32251391274198;283,48339572088895;270,8406906780788;250,0240267899191;259,34978677879974;
2020-05-06;340,8630494903056;341,02091475361414;341,09649666743474;339,3289248478992;312,38141419165106;311,02695423217574;336,0231009502806;277,4567033759915;295,5230682067482;328,23368068726;221,0044728924722;282,70818247399046;268,8262618959795;246,40059747039192;254,58462727151158;
2020-05-07;352,4659668684412;352,47407625094456;350,93849130803983;347,94678271912596;323,15631891829327;321,62106938420385;343,39529527446905;288,3797238641322;304,2642651206622;333,7328138353555;230,3368757717847;290,1441690336125;275,0164319222329;250,86355340859384;255,3424169031664;
2020-05-08;350,57971555986;350,5098404865389;348,1757573070921;344,6228570207395;320,5686881508533;318,9296577162733;339,5377551567208;;300,576075119743;329,14253298014484;231,29175987138976;285,8313111399252;270,1741071791806;245,4143698910066;250,8253963536946;
2020-05-09;350,1366773049445;350,0668905348798;347,7357570073745;344,18734662923083;320,16357574452906;318,526616602586;339,1086709631805;;300,19622798689403;328,7265855452023;;285,47009741401;269,83267993836927;245,1042322836608;;
2020-05-10;348,60847914188196;348,538996961484;346,21803784358923;342,68511477246915;318,76619746328663;317,1363829540424;337,6286053726992;;298,8859987138598;327,291833356295;;284,22414145808085;268,65497468055383;244,0344562167321;;
2020-05-11;350,37911335468823;350,2322007195625;347,10369789626264;342,9857865374067;320,0285922198654;318,3035142892541;337,35738831128793;291,38720292889656;299,11550318037064;326,20380096521427;232,5470214464608;283,8374853408795;267,71773168774826;242,40405323593825;249,00372951367737;
2020-05-12;347,627705046239;347,6122546202328;345,8502582172818;342,7170716699866;318,17898978710355;316,6170424192865;338,04702220163557;286,5115259427661;299,0275429809098;328,25423496509046;227,00350344579192;284,7919971263275;269,59706475075535;245,43537746750968;252,24885217158737;
2020-05-13;348,21869191639206;348,0694838841623;344,9214137146925;340,794596404523;317,46665861459616;315,7207641406958;335,1623525371967;288,0741704407217;296,33993873935253;324,01349245512733;228,00683712950143;280,9509576167811;264,7479477037338;239,36439227426143;245,86113133534423;
2020-05-14;348,70169922698705;348,4304984053695;344,0240458517474;339,00173792221335;316,79413421914535;314,8832206001967;332,50787411154033;289,65778372917464;293,90685664457544;320,1549074175909;232,10380710235924;277,5031841633241;260,4237787940445;233,99660105205885;240,33075288628697;
2020-05-15;345,60465636120784;345,4978759211042;342,7921239178314;338,98576969071576;315,0852262656767;313,38882751075295;333,6672328844377;285,1724746634297;294,49428751628835;322,9682470104575;228,68186593919808;279,425564078044;263,5113980107884;238,50085110115828;245,54910031054519;
2020-05-16;345,69508743179097;345,58827905146916;342,8818190599043;339,07446886042123;315,1676716083875;313,4708289729988;333,7545404033986;;294,5713450246597;323,05275502793916;;279,49867869742997;263,58034852228866;238,56325734165037;;
2020-05-17;346,2365150955693;346,1295394319567;343,4188405826133;339,6055273110514;315,66128723192753;313,96178700151575;334,2772667818048;;295,03270268044133;323,5587202695379;;279,9364295424319;263,9931680777487;238,93689512761208;;
2020-05-18;350,81336387038544;350,70390720837213;347,9463754954165;344,0748329705787;320,5611543908361;318,8723728185356;338,66862020116906;289,2928496248269;300,00979392607434;327,7978960756037;232,19136262770283;284,9102499063125;268,92079341404633;243,7186936188599;249,0364184781801;
2020-05-19;350,0552597125711;350,00079338499353;347,8137522496218;344,351948529722;320,23516390872004;318,61708417147474;339,3432300010046;287,7698181909604;300,44460556255024;329,03427648556334;229,16969566265917;285,7916195676541;270,1948524146647;245,47442738423442;250,8357973878546;
2020-05-20;352,691302747309;352,6245387132138;350,29824459846026;346,7228253414706;323,0125781753599;321,38880515257154;341,5920271949291;290,6313999100825;303,14003294146863;331,0873571420962;232,0525800673979;288,4124448017022;272,72640263667984;247,84761682639228;252,6485490557347;
2020-05-21;345,6549597425632;345,71084713842595;344,6835619173621;342,07204685927564;316,71546747948634;315,24162741294583;337,9032513866752;283,47991340616863;298,5021394770565;328,81058896209134;226,61156659927477;284,806552581292;270,0794292539616;246,4819346212332;253,38553661906954;
2020-05-22;344,9616600370327;345,1067192306292;345,00702247693414;343,06447209864166;316,7378551235613;315,379777389581;339,5468149755797;281,30835165999355;299,7739786386198;331,3780047047074;226,1866672569585;286,8156076230399;272,73902855472875;249,94192997178416;256,6796927237337;
2020-05-23;345,0118306607889;345,1569109515422;345,05719969812463;343,1143667986844;316,7839209262277;315,4256456757843;339,59619807368955;;299,8175772445998;331,42619974526156;;286,8573215860813;272,7786952445974;249,97828109129165;;
2020-05-24;344,22712284082303;344,3718731555333;344,2723886891223;342,33397464154035;316,06341572061154;314,70822978223214;338,8238077711636;;299,1356609260305;330,6723915927018;;286,2048825580284;272,15827717119805;249,4097211331642;;
2020-05-25;345,6498186669197;345,8751062932284;346,60631357851133;345,25870003759655;318,325689656297;317,08395595036393;342,31629310352446;;302,6112364504486;334,95590733025966;;290,3814052914813;276,93923213265583;254,90369019771416;261,4463380930447;
2020-05-26;341,9011859983412;342,23985390001394;344,17048753415213;343,7110348248795;315,3861696735459;314,28896779033084;341,653019395141;276,6179516916853;301,2645345285749;335,585599345017;220,35336784030392;290,01526127590535;277,47329732136177;256,61473158569686;264,09117249372224;
2020-05-27;340,140367594098;340,4172598301784;341,70976237199034;340,7953940041063;312,92209199110675;311,73428677554955;338,29937927745533;275,72009933161723;297,8270384575521;331,62046363905813;220,654794044673;286,01060075065095;272,9763790794434;251,53273231863204;259,528090221542;
2020-05-28;343,14832205618274;343,34822962853025;343,82261765953126;342,2982319392625;315,33759430796187;314,0494367571917;339,1912730677701;278,91120088226893;299,1329022895764;331,612609762182;221,96420489311802;286,6288440351597;272,9596131691004;250,6785367707446;257,6871071752277;
2020-05-29;347,8713747013437;348,04257668395445;348,1958448845343;346,4137270514625;320,11216209699904;318,7984920568702;343,03323340172045;283,36301801493084;303,59687111652926;335,0223743269706;226,5352033045188;290,8645381548305;276,9536197331885;254,29184801792974;259,911442623438;
2020-05-30;348,35285648322696;348,52429542306294;348,67777575908036;346,893191332514;320,5552229103278;319,23973464588465;343,50801880941674;;304,01707344736167;335,4860720655391;;291,26711791937043;277,33694567497554;254,6438082567024;;
2020-05-31;347,92308018338696;348,0943076124176;348,2475985938491;346,4652158776385;320,15974161877875;318,84587632273747;343,08421977191296;;303,6419959060621;335,0721700118692;;290,9077704879522;276,99478443213565;254,32964440917561;;
2020-06-01;348,03542948094247;348,19742480089036;348,2541296883458;346,4014596349586;320,04585001927387;318,71255644198544;342,95151736315626;282,68161954570576;303,31798487780026;334,84065104789465;224,8351180690636;290,4593900127774;276,4364883246524;253,63611389629833;258,73166817729305;151,38757098422911
2020-06-02;345,34433855367695;345,56935119571307;346,2941439852118;344,937832737922;317,93813878840905;316,6916865502672;341,9835596157779;280,5399550297611;302,16734598221854;334,6001573050029;222,3099193290826;289,8982004975045;276,4169596584717;254,32638526299738;260,59196742990446;
2020-06-03;339,7837210197381;340,12772571146814;342,11897720820474;341,7091905967894;313,1097415776948;312,0098397756886;339,70477506533337;274,190645774166;298,9666088618229;333,72401411467536;216,33931468342018;287,7152862140062;275,18213043453466;254,35861491021114;262,0912022109627;
2020-06-04;342,93196374191086;343,2559179853064;345,022395263671;344,4317025296535;316,22531430453756;315,10439980976884;342,2349294769927;276,8722215065806;301,8314720641473;335,9496998882571;218,01347634153646;290,4017727108875;277,6841043438618;256,57769034376304;263,22194321035346;
2020-06-05;342,32660184144856;342,6984438345679;344,96862577477157;344,7475796873882;316,103743956677;315,0506456597261;342,9159895666289;276,1333335703186;302,451269374323;337,15893300516353;218,05494679266153;291,47007940082835;279,156936472231;258,56408438040586;265,4923403812722;
2020-06-06;342,30561089538014;342,6774300877146;344,94747282381775;344,726440290644;316,08436095633255;315,03132723376604;342,8949624802025;;302,4327235229355;337,13825893268097;;291,45220689929226;279,1398189938738;258,54822962438845;;
2020-06-07;342,492074805356;342,8640965385142;345,135375833502;344,91422289742195;316,2565413820988;315,2029340411661;343,081747427279;;302,5974675012338;337,3219080344255;;291,61096946800205;279,29187464362906;258,6890684312283;;
2020-06-08;342,3048270633005;342,65979158214066;344,75327659508343;344,4035135520842;315,94030896305645;314,8647425804278;342,4455810420172;276,35688006488033;302,04304135639273;336,50739409981105;218,72208327128993;290,9148679082456;278,470210187866;257,7127097145754;264,6632293725205;
2020-06-09;339,4221466100115;339,8157710465285;342,32767860824026;342,2985211820811;313,20807227328527;312,1763235011042;340,6688916644016;273,2802263955281;299,80844864935125;335,22778947972654;215,8853634108083;289,00497383018524;276,87401842834174;256,5575617574221;264,2902780047845;
2020-06-10;337,93415590015593;338,37310200665297;341,36725392172025;341,6983499973182;311,9779992218608;311,0010245014542;340,4300347780333;271,2013499171837;299,18632303973857;335,5218452235138;213,96741321258366;288,76214079977854;276,98327305420463;257,1340103232405;265,2070548728845;
2020-06-11;325,40176221851056;326,02809285247054;331,0498451801764;332,9339837998963;300,4081977146832;299,6546424407576;333,25544793179415;258,1427054770205;290,1437814684009;330,75289280748905;201,632387804053;281,35555792941744;271,14583115875416;253,47922635841024;;
2020-06-12;334,50936771095104;335,02188664771995;338,7951730026254;339,70405092769647;308,9533808114351;308,0648718134096;339,0117251777653;267,17813519023264;297,14395239217424;334,9469467709645;210,21931892877572;287,3336426883757;276,1263238407763;257,04051735317387;265,9425565741965;
2020-06-13;334,49954783054693;335,012051721774;338,78522730782123;339,6940785518084;308,94431115437055;308,0558282394773;339,0017731258404;;297,1352294135167;334,93711404495883;;287,3252077018562;276,11821785709304;257,0329716537613;;
2020-06-14;334,3433538973653;334,85561847586666;338,62703218468806;339,53545904230043;308,8000501907721;307,9119821513007;338,84347688704577;;296,9964826783718;334,78071579105836;;287,1910417378534;275,98928497586826;256,9129505922671;;
2020-06-15;341,9943200494878;342,37771384762175;344,75520986130743;344,59663503536495;315,7265327478098;314,681919229313;342,8131045501056;275,3373253121561;302,15588769655557;337,1003431294048;218,54232735833733;291,21162709895356;278,9223442246474;258,34371503386564;265,131275909719;
2020-06-16;345,86893304995397;346,27955329745265;348,9237776745015;348,93832184904977;320,1101800641258;319,11440852807226;347,30645052715846;278,2875603712412;307,04451206580063;341,7756533861315;220,1813980597153;296,36870332790755;284,28850859184365;263,90682355655656;269,38975646721445;
2020-06-17;351,5336317618151;351,8334522462211;353,28849375888194;352,4031720998988;325,13627135043;324,00518861162624;349,85925826111657;284,7183651546151;310,55274840663157;342,9654493975634;224,457150873197;298,91024852664617;285,9161784188337;264,2895173769457;268,3006196044635;
2020-06-18;355,6463917731583;355,8489455380887;356,268204771684;354,6082900133297;328,6463055974373;327,3947943508989;351,28686955074545;289,68930588201556;312,72288354270336;343,2450577818917;228,6881546499523;300,24027180470665;286,46261344367167;263,78831060277554;266,83704551195376;
2020-06-19;354,8133288169075;355,01884602353414;355,47292354304363;353,84275109592306;327,80178265934137;326,55273356999385;350,5542941001052;289,12020166216115;311,91107024987565;342,5670566955315;227,37270020760226;299,45560866976547;285,70894455183543;263,0873723810697;266,51907103906336;
2020-06-20;354,89798697362045;355,1035532164768;355,557739078494;353,92717767362217;327,8799958842495;326,6306487728579;350,6379360547784;;311,9854919643974;342,648792902193;;299,52705852180986;285,77711446158156;263,15014480304865;;
2020-06-21;354,84339480795126;355,04892942959026;355,50304542648917;353,87273484264654;327,82955975975204;326,5804048291193;350,5839991912356;;311,93750081119606;342,59608496820897;;299,48098378652986;285,7331548107811;263,1096657447608;;
2020-06-22;349,5038270836269;349,7642744019585;350,8156601328688;349,6462270548465;322,5275309262852;321,3325884839636;346,8320687737822;283,39753095238154;307,26282355388395;339,56771076087995;223,52414002135515;295,23000524954324;281,90346491112194;259,89555879890446;264,72712143950315;
2020-06-23;348,98257318529005;349,241219195861;350,2762945749267;349,0979252389201;321,97296360590644;320,77492126388097;346,2775321920474;283,1534854676166;306,6783142455166;339,00915167902326;222,31311164009577;294,6323938731251;281,29846187115703;259,29026093582576;264,41360455268125;
2020-06-24;346,23659871263584;346,5286473754548;347,92532883729064;347,0240852848632;319,36649944690976;318,2068763100452;344,4874888148558;280,51920202689024;304,50869228873694;337,6488363210087;219,70088799061404;292,7484800001129;279,6912215774064;258,073426197507;264,10008766585935;
2020-06-25;351,04546204586194;351,2208732390845;351,3761928712841;349,5474267144652;323,4431834452092;322,1391032217216;346,0805164506948;286,4131519987174;306,98128296106313;337,86958900538923;225,66427986714393;294,21903924403716;280,2300849543184;257,3718957293097;262,2903077220249;
2020-06-26;354,6787784078902;354,8660212370248;355,12716669518795;353,35463819438723;327,38774795797275;326,1082413194458;349,92497542824196;289,1605117501892;311,1648171218225;341,73267966433485;225,85267766948166;298,5096167034473;284,5842703953867;261,7395821334437;265,4046745219239;
2020-06-27;354,4513156342795;354,6384383807483;354,8994163609741;353,1280246190483;327,1777874818176;325,8991014171354;349,70056136596327;;310,96526074387884;341,5135194893203;;298,31817636503854;284,4017606671174;261,5717231722084;;
2020-06-28;354,6437013176193;354,8309256287764;355,0920452601256;353,3196920591907;327,3553699012977;326,0759898036652;349,8903684804954;;311,1340434836919;341,6988829198357;;298,48009464176977;284,55612552529556;261,7136965617408;;
2020-06-29;355,2458802246012;355,3922520466228;355,2252975809924;353,1407169265212;327,61532333655384;326,28158095869424;349,4045921505065;290,32932200268795;310,80083494105696;340,7725069369027;228,27853674285308;297,7893175957066;283,5437653031461;260,29449326893064;264,0139076685339;
2020-06-30;360,1882451617384;360,3023794804617;359,7768372078207;357,40671517180226;332,62557359747683;331,26367583656474;353,3693643237907;295,1329527016654;315,46969099761014;344,26467952322525;232,6642870708687;302,2088999187443;287,70068491602495;264,0400067856824;266,3452251823895;
2020-07-01;356,46728947588315;356,6952031834726;357,36874653567816;355,8811511418896;329,6481782782717;328,42821411203266;352,71790612726886;290,20441804555867;314,0544122406788;344,8821989901058;229,5491460773478;301,7526741225931;288,12273740776897;265,60627030837003;268,6958589025423;152,67210568846673
2020-07-02;356,05456032857387;356,32626009431164;357,45809125343936;356,3041394876727;329,6456853830781;328,48617277262883;353,4681813912221;289,4829435857334;314,71092358908305;346,10134527543994;228,13304080558692;302,80552095811584;289,53101572760613;267,46173535743003;270,6824564270962;
2020-07-03;358,39664764467034;358,66521177975903;359,75311218653417;358,5543403257155;332,1163991186907;330,9595143931627;355,6633585355294;291,5286161222969;317,193320326465;348,19626145756047;;305,2733051201201;291,96643563678776;269,81657746118606;272,29610258391403;
2020-07-04;358,4857499738121;358,7543808776335;359,8425517513919;358,6434818594236;332,19896781709264;331,04179547413224;355,75178133145727;;317,2721789425125;348,28282783059495;;305,3492002566672;292,0390225028129;269,883657568243;;
2020-07-05;358,37084224186157;358,6393870397;359,7272091150833;358,5285235686622;332,0924859556771;330,9356845285743;355,63774993597457;;317,1704816602748;348,17119050658346;;305,25132472310145;291,94541336571524;269,79715003207474;;
2020-07-06;363,18017711710985;363,4562657305957;364,5997980462877;363,41481035669585;337,2417366361906;336,10695819893624;360,51433213908564;295,158750033759;322,5249525418626;352,9889939857622;231,90379416074447;310,6847003801954;297,4098613992434;275,21842336905;275,9260635057429;
2020-07-07;361,2172677175915;361,4905724592009;362,614444501246;361,4260938219;335,114580907448;333,96979648618077;358,53175064700235;293,63734195310843;320,3028647031187;351,03349568608866;230,5193660829834;308,4236108362135;295,129957924153;272,94841762278025;274,4253428626618;
2020-07-08;363,22231085697496;363,4362385274995;363,9308917613985;362,2755140170588;336,67107390459915;335,44878669328097;358,9153612055416;295,9998124761781;321,00132177166796;350,73497179958423;232,99703972518304;308,5895174689892;294,80390473430475;271,97431303416624;272,93502325374067;
2020-07-09;359,5656605895658;359,8609863203412;361,2208940657048;360,21080812156043;333,51320665866103;332,39164088620277;357,49689998548996;291,8950275387079;318,9641350893379;350,2680424235295;229,48746139929148;307,2551365565682;294,12529315712874;272,1732412241716;274,1697745947311;
2020-07-10;364,8960161840723;365,18321291436513;366,43266853531134;365,31286297529726;339,15353133403664;338,03796340733413;362,4660858024475;296,5174716596793;324,63151866902257;354,9979681507122;233,85226153078;312,8898634933682;299,68712798088626;277,55301455230267;277,7492162077829;
2020-07-11;364,8203909343017;365,10752814263896;366,356724812023;365,23715133340045;339,0832412530817;337,9679045295147;362,39096415941384;;324,56423829709775;354,92439428632696;;312,8250165971899;299,62501737155816;277,4954912713702;;
2020-07-12;364,8917598391014;365,1789532193759;366,42839426599426;365,3086017679994;339,14957526336605;338,03402034925267;362,461857801502;;324,62773199098115;354,9938272619401;;312,8862137763588;299,6836322677421;277,54977702345815;;
2020-07-13;365,6758608092494;366,01253487986713;367,7747476416809;367,022335575428;340,4271392929056;339,3814016117916;364,53083686803376;296,43659729487143;326,6609492912389;357,5616859361715;232,02689388623972;315,36658900702656;302,5580716185257;280,9047552625295;280,64664715234545;
2020-07-14;370,6715763786385;370,89672382243816;371,46892567037986;369,8239623563823;344,7693804237753;343,5864384111126;366,4344592407026;302,3473133182121;329,46845651309206;358,1356427330604;238,55797285199233;317,20225963082277;303,4799488795736;280,59189208494524;279,119180992853;
2020-07-15;370,09203241671236;370,34838315149807;371,24842054575134;369,84356038754316;344,46790037252606;343,32768513140496;366,6908127135596;301,6543230691453;329,63611929581015;358,73354406540943;237,21521252287783;317,6562102298697;304,19413634405925;281,6403672289076;280,379191988232;
2020-07-16;368,7939794275159;369,0724567393834;370,2094425245942;368,9832707712614;343,25898385823064;342,14407729570485;366,01112370720665;300,2498575632042;328,71246917931205;358,32286510783547;236,73896559466715;316,91595372467225;303,62872749093617;281,31613681536203;280,4683437096031;
