date;evolucao_%
2023-05-31;-6,7558636446555465
2023-05-31;15,180578058851202
2023-05-31;-22,04946941845749
2023-05-31;-9,47695141293039
2023-05-31;9,157213977914491
2023-05-31;9,036972565232372
2023-06-30;-4,929933338899417
2023-06-30;-2,355955268019372
2023-06-30;13,877213780220576
2023-06-30;12,095537322989403
2023-06-30;17,175564067931703
2023-06-30;35,775644486583545
2023-06-30;19,944409326271174
2023-06-30;-14,414223826187955
2023-06-30;-1,133798807654196
2023-06-30;20,341817801703876
2023-06-30;-0,13131640431807146
2023-06-30;10,286624444226366
2023-06-30;13,072585178335071
2023-07-31;-7,4786108828531095
2023-07-31;5,155125095979107
2023-07-31;12,709702913388643
2023-07-31;7,211459713804946
2023-07-31;9,992647250930297
2023-07-31;38,23814728488215
2023-07-31;9,866724691290862
2023-07-31;-12,81614916734084
2023-07-31;-0,7642055321687935
2023-07-31;41,96675900277009
2023-07-31;1,3012261882429321
2023-07-31;12,475749775425937
2023-07-31;23,22514538171849
2023-08-31;26,02220203057717
2023-08-31;-1,048358281574302
2023-08-31;11,901426159428109
2023-08-31;-9,148434101305536
2023-08-31;1,850886728114709
2023-08-31;0,0
2023-08-31;0,26718945155017604
2023-08-31;0,0
2023-08-31;-2,473164590511523
2023-08-31;-17,965500845848204
2023-08-31;-9,080054230590406
2023-08-31;43,99205561072495
2023-08-31;-9,681600354724807
2023-08-31;-2,395205060653871
2023-08-31;6,698580209976601
2023-08-31;0,8756656135041174
2023-09-30;-5,127675562137202
2023-09-30;2,7527957487893273
2023-09-30;4,382948351933558
2023-09-30;2,923001325252761
2023-09-30;1,1968190226241626
2023-09-30;26,9396050338649
2023-09-30;5,529419958591064
2023-09-30;-19,652357430186818
2023-09-30;22,955103747452064
2023-09-30;-13,638146562750475
2023-09-30;-2,307513914656767
2023-09-30;-7,226378205370154
2023-09-30;8,471232479283408
2023-09-30;-6,677697939935268
2023-10-31;21,724893225703077
2023-10-31;0,0
2023-10-31;4,911851238035858
2023-10-31;-4,810570114606905
2023-10-31;0,6298673258186005
2023-10-31;-3,716937281624
2023-10-31;-5,1520543001323365
2023-10-31;-14,642790274694416
2023-10-31;-7,663280007896345
2023-10-31;5,6048160438086025
2023-10-31;0,11512721971906892
2023-10-31;-23,11420458907666
2023-10-31;-0,5863633834027437
2023-10-31;-16,162150178215107
2023-10-31;-6,117702398996494
2023-11-30;12,28609005694128
2023-11-30;8,44137977505377
2023-11-30;8,581383921259134
2023-11-30;16,115160234620806
2023-11-30;35,19623206345444
2023-11-30;-15,074444751124993
2023-11-30;0,033557684393148435
2023-11-30;20,211153504416444
2023-11-30;10,037994728294674
2023-11-30;-2,587103705851246
2023-11-30;12,373277232971125
2023-11-30;2,2748548960868753
2023-11-30;8,735244519392914
2023-11-30;5,765275668073366
2023-12-31;-0,30330766883829297
2023-12-31;19,0429396867823
2023-12-31;14,299328439328729
2023-12-31;29,21851037928256
2023-12-31;17,37963645762852
2023-12-31;11,124378162611714
2023-12-31;38,76927533941714
2023-12-31;14,667179334105708
2023-12-31;22,171117963727593
2023-12-31;18,84313405501461
2023-12-31;11,887153288576236
2023-12-31;-9,674050468632444
2023-12-31;4,234527687296419
2023-12-31;11,136798995970686
2023-12-31;14,692386694937731
2024-01-31;3,0264788389755104
2024-01-31;15,04489378786773
2024-01-31;9,861965245618464
2024-01-31;24,304754075034385
2024-01-31;28,822695409034438
2024-01-31;-4,628544136164303
2024-01-31;-12,822794053520203
2024-01-31;-4,4760315152820525
2024-01-31;0,8728375058798976
2024-01-31;2,6515362315907565
2024-01-31;13,118435827993924
2024-01-31;-6,680082541739829
2024-01-31;16,887258150013263
2024-01-31;0,6599887661486559
2024-01-31;11,37536492048814
2024-01-31;0,22137653579228367
2024-02-29;1,3548782425163663
2024-02-29;15,898409204489926
2024-02-29;5,4246020519082006
2024-02-29;14,344437242098952
2024-02-29;37,90015670472351
